slug,name,phone,street,city,postal_code,state,latitude,longitude,rating,reviews,review_link,working_hours,logo,location_link,location_review_link,email,facebook
autumnairhomeservices,"Autumn Air Home Services","+1 205-800-3400",,,,,33.4309505,-86.8413174,4.8,24,"https://search.google.com/local/reviews?placeid=ChIJF40YGPTriIgRcmneObcR2TE&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-Y4z_RME8H-w/AAAAAAAAAAI/AAAAAAAAAAA/es55TqFIOyc/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Autumn+Air+Home+Services/@33.4309505,-86.8413174,14z/data=!4m8!1m2!2m1!1sAutumn+Air+Home+Services!3m4!1s0x8888ebf418188d17:0x31d911b739de6972!8m2!3d33.4309505!4d-86.8413174","https://www.google.com/maps/place/Autumn+Air+Home+Services/@33.4309505,-86.8413174,13.99z/data=!4m16!1m7!3m6!1s0x8888ebf418188d17:0x31d911b739de6972!2sAutumn+Air+Home+Services!8m2!3d33.4309505!4d-86.8413174!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888ebf418188d17:0x31d911b739de6972!8m2!3d33.4309505!4d-86.8413174!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",info@autumnairhvacal.com,https://www.facebook.com/Autumnairhvacal/
daikinappliedserviceandpartsstore,"Daikin Applied Service and Parts Store","+1 205-989-4370","245 Riverchase Pkwy E Suite O",Hoover,35244,Alabama,33.3589327,-86.7841323,5.0,1,"https://search.google.com/local/reviews?placeid=ChIJ7ZAvXlYiiYgRqCLvrWx8M20&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-g5GppUrQun4/AAAAAAAAAAI/AAAAAAAAAAA/qcVWmU7-1D8/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Daikin+Applied+Service+and+Parts+Store/@33.3589327,-86.7841323,14z/data=!4m8!1m2!2m1!1sDaikin+Applied+Service+and+Parts+Store!3m4!1s0x888922565e2f90ed:0x6d337c6cadef22a8!8m2!3d33.3589327!4d-86.7841323","https://www.google.com/maps/place/Daikin+Applied+Service+and+Parts+Store/@33.3589327,-86.7841323,13.99z/data=!4m16!1m7!3m6!1s0x888922565e2f90ed:0x6d337c6cadef22a8!2sDaikin+Applied+Service+and+Parts+Store!8m2!3d33.3589327!4d-86.7841323!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888922565e2f90ed:0x6d337c6cadef22a8!8m2!3d33.3589327!4d-86.7841323!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",dan.reekers@daikinapplied.com,https://www.facebook.com/daikin-applied-1449565975278680
homeservicesatthehomedepot,"Home Services at The Home Depot","+1 844-476-2140","3670 Galleria Cir",Birmingham,35244,Alabama,33.3759475,-86.8115925,2.3,3,"https://search.google.com/local/reviews?placeid=ChIJbd337RciiYgRohZ8fTeL4v4&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""8AM-8PM""}",https://lh6.googleusercontent.com/-bxsU9Y15INI/AAAAAAAAAAI/AAAAAAAAAAA/MQbjNoJ3b-I/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/@33.375947499999995,-86.81159249999999,14z/data=!4m8!1m2!2m1!1sHome+Services+at+The+Home+Depot!3m4!1s0x88892217edf7dd6d:0xfee28b377d7c16a2!8m2!3d33.375947499999995!4d-86.81159249999999","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/@33.375947499999995,-86.81159249999999,13.99z/data=!4m16!1m7!3m6!1s0x88892217edf7dd6d:0xfee28b377d7c16a2!2sHome+Services+at+The+Home+Depot!8m2!3d33.375947499999995!4d-86.81159249999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88892217edf7dd6d:0xfee28b377d7c16a2!8m2!3d33.375947499999995!4d-86.81159249999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",public_relations@homedepot.com,https://www.facebook.com/homedepot
bennettsheatingandcooling,"Bennett's Heating and Cooling","+1 205-319-3266","3100 Lorna Rd #311",Hoover,35216,Alabama,33.4014976,-86.8046746,1.0,1,"https://search.google.com/local/reviews?placeid=ChIJtfg8C6EYiYgRWgQ5blHRX00&q=hvac+contractor,+35216,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",,https://lh5.googleusercontent.com/-YIvIJapjqJE/AAAAAAAAAAI/AAAAAAAAAAA/NNSh744z0IM/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Bennett%27s+Heating+and+Cooling/@33.4014976,-86.8046746,14z/data=!4m8!1m2!2m1!1sBennett%27s+Heating+and+Cooling!3m4!1s0x888918a10b3cf8b5:0x4d5fd1516e39045a!8m2!3d33.4014976!4d-86.8046746","https://www.google.com/maps/place/Bennett%27s+Heating+and+Cooling/@33.4014976,-86.8046746,13.99z/data=!4m16!1m7!3m6!1s0x888918a10b3cf8b5:0x4d5fd1516e39045a!2sBennett%27s+Heating+and+Cooling!8m2!3d33.4014976!4d-86.8046746!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888918a10b3cf8b5:0x4d5fd1516e39045a!8m2!3d33.4014976!4d-86.8046746!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",bennettsheatingandcooling@gmail.com,https://www.facebook.com/Bennettsheatingandcooling/
comforttechnology,"Comfort Technology","+1 205-588-8118","1379 Hueytown Rd",Hueytown,35023,Alabama,33.448373,-86.997453,5.0,27,"https://search.google.com/local/reviews?placeid=ChIJUWco1vzmiIgRhur_n7PrivQ&q=hvac+contractor,+35218,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh4.googleusercontent.com/-uAeNSiqyh7M/AAAAAAAAAAI/AAAAAAAAAAA/je2paDXsvz4/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Comfort+Technology/@33.448373,-86.997453,14z/data=!4m8!1m2!2m1!1sComfort+Technology!3m4!1s0x8888e6fcd6286751:0xf48aebb39fffea86!8m2!3d33.448373!4d-86.997453","https://www.google.com/maps/place/Comfort+Technology/@33.448373,-86.997453,13.99z/data=!4m16!1m7!3m6!1s0x8888e6fcd6286751:0xf48aebb39fffea86!2sComfort+Technology!8m2!3d33.448373!4d-86.997453!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e6fcd6286751:0xf48aebb39fffea86!8m2!3d33.448373!4d-86.997453!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",britnie@comforttechnology.us,https://www.facebook.com/comforttechnologyllc
homeservicesatthehomedepot1,"Home Services at The Home Depot","+1 844-476-2140","7001 Crestwood Blvd Suite 1300",Birmingham,35210,Alabama,33.5289994,-86.732817,5.0,1,"https://search.google.com/local/reviews?placeid=ChIJt6Ps5ocQiYgR6sPvQI1B0Rw&q=hvac+contractor,+35222,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""8AM-8PM""}",https://lh5.googleusercontent.com/-xnGMzrLF1VY/AAAAAAAAAAI/AAAAAAAAAAA/Y4oE7OETe6c/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/@33.5289994,-86.732817,14z/data=!4m8!1m2!2m1!1sHome+Services+at+The+Home+Depot!3m4!1s0x88891087e6eca3b7:0x1cd1418d40efc3ea!8m2!3d33.5289994!4d-86.732817","https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/@33.5289994,-86.732817,13.99z/data=!4m16!1m7!3m6!1s0x88891087e6eca3b7:0x1cd1418d40efc3ea!2sHome+Services+at+The+Home+Depot!8m2!3d33.5289994!4d-86.732817!16s%2Fg%2F11ckvg1dmb!3m7!1s0x88891087e6eca3b7:0x1cd1418d40efc3ea!8m2!3d33.5289994!4d-86.732817!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",public_relations@homedepot.com,https://www.facebook.com/homedepot
waynebrohvac,"Waynebro Hvac","+1 251-508-2155",,,,,33.5313975,-86.8504715,,,,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh6.googleusercontent.com/-CzPv-BebcEY/AAAAAAAAAAI/AAAAAAAAAAA/G7uPAZst444/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Waynebro+Hvac/@33.5313975,-86.8504715,14z/data=!4m8!1m2!2m1!1sWaynebro+Hvac!3m4!1s0x8888ef748e5ea8c1:0x3f18265f97e3d556!8m2!3d33.5313975!4d-86.8504715","https://www.google.com/maps/place/Waynebro+Hvac/@33.5313975,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x8888ef748e5ea8c1:0x3f18265f97e3d556!2sWaynebro+Hvac!8m2!3d33.5313975!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888ef748e5ea8c1:0x3f18265f97e3d556!8m2!3d33.5313975!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
bojiffyheatingandairconditioning,"Bo Jiffy Heating and Air Conditioning","+1 205-215-0553",,,,,32.5762265,-86.6807364,4.3,34,"https://search.google.com/local/reviews?placeid=ChIJwYk-wG4iiYgRK5o64uHIdoM&q=hvac+contractor,+35224,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""10AM-5PM"", ""Tuesday"": ""9:30AM-5PM"", ""Wednesday"": ""9:30AM-5PM"", ""Thursday"": ""9:30AM-6PM"", ""Friday"": ""9:30AM-5AM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-T_F1g6LcFs0/AAAAAAAAAAI/AAAAAAAAAAA/T21Sx-XsC3I/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Bo+Jiffy+Heating+and+Air+Conditioning/@32.5762265,-86.6807364,14z/data=!4m8!1m2!2m1!1sBo+Jiffy+Heating+and+Air+Conditioning!3m4!1s0x8889226ec03e89c1:0x8376c8e1e23a9a2b!8m2!3d32.5762265!4d-86.6807364","https://www.google.com/maps/place/Bo+Jiffy+Heating+and+Air+Conditioning/@32.5762265,-86.6807364,13.99z/data=!4m16!1m7!3m6!1s0x8889226ec03e89c1:0x8376c8e1e23a9a2b!2sBo+Jiffy+Heating+and+Air+Conditioning!8m2!3d32.5762265!4d-86.6807364!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889226ec03e89c1:0x8376c8e1e23a9a2b!8m2!3d32.5762265!4d-86.6807364!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
hvacmedicheatingcooling,"Hvac Medic Heating & Cooling","+1 205-386-2029",,,,,33.4821435,-86.810784,3.8,6,"https://search.google.com/local/reviews?placeid=ChIJwX3JEnbpiIgRhg37gmwrQhI&q=hvac+contractor,+35224,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-_-z-pkKxX9A/AAAAAAAAAAI/AAAAAAAAAAA/JtYfpsTO9i8/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Hvac+Medic+Heating+%26+Cooling/@33.4821435,-86.810784,14z/data=!4m8!1m2!2m1!1sHvac+Medic+Heating+%26+Cooling!3m4!1s0x8888e97612c97dc1:0x12422b6c82fb0d86!8m2!3d33.4821435!4d-86.810784","https://www.google.com/maps/place/Hvac+Medic+Heating+%26+Cooling/@33.4821435,-86.810784,13.99z/data=!4m16!1m7!3m6!1s0x8888e97612c97dc1:0x12422b6c82fb0d86!2sHvac+Medic+Heating+%26+Cooling!8m2!3d33.4821435!4d-86.810784!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e97612c97dc1:0x12422b6c82fb0d86!8m2!3d33.4821435!4d-86.810784!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
drcomfortllc,"Dr. Comfort LLC","+1 205-207-1200",,,,,32.6980925,-86.2828375,4.9,48,"https://search.google.com/local/reviews?placeid=ChIJxWfzK5DzPS4RfqgvvHEMO-k&q=hvac+contractor,+35224,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-2ttGbo3RuXM/AAAAAAAAAAI/AAAAAAAAAAA/JXEoBagPyko/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Dr.+Comfort+LLC/@32.6980925,-86.2828375,14z/data=!4m8!1m2!2m1!1sDr.+Comfort+LLC!3m4!1s0x2e3df3902bf367c5:0xe93b0c71bc2fa87e!8m2!3d32.6980925!4d-86.2828375","https://www.google.com/maps/place/Dr.+Comfort+LLC/@32.6980925,-86.2828375,13.99z/data=!4m16!1m7!3m6!1s0x2e3df3902bf367c5:0xe93b0c71bc2fa87e!2sDr.+Comfort+LLC!8m2!3d32.6980925!4d-86.2828375!16s%2Fg%2F11ckvg1dmb!3m7!1s0x2e3df3902bf367c5:0xe93b0c71bc2fa87e!8m2!3d32.6980925!4d-86.2828375!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",ledelectricsolutions@gmail.com,https://www.facebook.com/jmhchvac/
dthheatingair,"DTH Heating & Air","+1 205-835-1653",,,,,33.5313975,-86.8504715,,,,,https://lh6.googleusercontent.com/-dXBUgHksZG8/AAAAAAAAAAI/AAAAAAAAAAA/Sk_6ePS3B8U/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/DTH+Heating+%26+Air/@33.5313975,-86.8504715,14z/data=!4m8!1m2!2m1!1sDTH+Heating+%26+Air!3m4!1s0x8888e199edcba041:0x964f405e5df9a851!8m2!3d33.5313975!4d-86.8504715","https://www.google.com/maps/place/DTH+Heating+%26+Air/@33.5313975,-86.8504715,13.99z/data=!4m16!1m7!3m6!1s0x8888e199edcba041:0x964f405e5df9a851!2sDTH+Heating+%26+Air!8m2!3d33.5313975!4d-86.8504715!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e199edcba041:0x964f405e5df9a851!8m2!3d33.5313975!4d-86.8504715!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
segarsaircontrolinc,"Segars Air Control, Inc.","+1 205-565-7575","3505 Warrior River Rd",Bessemer,35023,Alabama,33.4639565,-87.0256276,5.0,31,"https://search.google.com/local/reviews?placeid=ChIJM-HCaJTniIgRBwcyUvngeoI&q=hvac+contractor,+35224,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh5.googleusercontent.com/-pNBUngn0rdU/AAAAAAAAAAI/AAAAAAAAAAA/xqKT8IfGrzg/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Segars+Air+Control%2C+Inc./@33.4639565,-87.02562759999999,14z/data=!4m8!1m2!2m1!1sSegars+Air+Control%2C+Inc.!3m4!1s0x8888e79468c2e133:0x827ae0f952320707!8m2!3d33.4639565!4d-87.02562759999999","https://www.google.com/maps/place/Segars+Air+Control%2C+Inc./@33.4639565,-87.02562759999999,13.99z/data=!4m16!1m7!3m6!1s0x8888e79468c2e133:0x827ae0f952320707!2sSegars+Air+Control%2C+Inc.!8m2!3d33.4639565!4d-87.02562759999999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8888e79468c2e133:0x827ae0f952320707!8m2!3d33.4639565!4d-87.02562759999999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",segarsaircontrol@gmail.com,https://www.facebook.com/page
leamonservices,"Leamon Services","+1 205-563-3517",,,,,33.436094,-86.794296,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",https://lh3.googleusercontent.com/-iBGJUfPtMEQ/AAAAAAAAAAI/AAAAAAAAAAA/R26bTePpNBA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Leamon+Services/@33.436094,-86.794296,14z/data=!4m8!1m2!2m1!1sLeamon+Services!3m4!1s0x8889236688b20c03:0x6c1c7648e67e6629!8m2!3d33.436094!4d-86.794296","https://www.google.com/maps/place/Leamon+Services/@33.436094,-86.794296,13.99z/data=!4m16!1m7!3m6!1s0x8889236688b20c03:0x6c1c7648e67e6629!2sLeamon+Services!8m2!3d33.436094!4d-86.794296!16s%2Fg%2F11ckvg1dmb!3m7!1s0x8889236688b20c03:0x6c1c7648e67e6629!8m2!3d33.436094!4d-86.794296!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",leamontechservice@gmail.com,https://www.facebook.com/LeamonTech/
goodmanhvacr,"Goodman HVACR","+1 205-382-2178",,,,,33.4224759,-86.869478,5.0,3,"https://search.google.com/local/reviews?placeid=ChIJnzQ3qXN64W0RFLNrSV-s_do&q=hvac+contractor,+35224,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-4CcKi6FDkBs/AAAAAAAAAAI/AAAAAAAAAAA/5xef1BYCNmA/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Goodman+HVACR/@33.4224759,-86.869478,14z/data=!4m8!1m2!2m1!1sGoodman+HVACR!3m4!1s0x6de17a73a937349f:0xdafdac5f496bb314!8m2!3d33.4224759!4d-86.869478","https://www.google.com/maps/place/Goodman+HVACR/@33.4224759,-86.869478,13.99z/data=!4m16!1m7!3m6!1s0x6de17a73a937349f:0xdafdac5f496bb314!2sGoodman+HVACR!8m2!3d33.4224759!4d-86.869478!16s%2Fg%2F11ckvg1dmb!3m7!1s0x6de17a73a937349f:0xdafdac5f496bb314!8m2!3d33.4224759!4d-86.869478!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",leo@goodmanhvacr.com,https://www.facebook.com/108433368645373
jcacheatingandcooling,"JCAC Heating and Cooling","+1 205-767-5372",,,,,33.3683794,-86.8352685,5.0,17,"https://search.google.com/local/reviews?placeid=ChIJf3p3YzMTAAsRODHmBfG-Cpw&q=hvac+contractor,+35226,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-12PM"", ""Sunday"": ""7AM-12PM""}",https://lh3.googleusercontent.com/-26haE7SB3zU/AAAAAAAAAAI/AAAAAAAAAAA/VtxqEgOiBYU/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/JCAC+Heating+and+Cooling/@33.3683794,-86.8352685,14z/data=!4m8!1m2!2m1!1sJCAC+Heating+and+Cooling!3m4!1s0xb00133363777a7f:0x9c0abef105e63138!8m2!3d33.3683794!4d-86.8352685","https://www.google.com/maps/place/JCAC+Heating+and+Cooling/@33.3683794,-86.8352685,13.99z/data=!4m16!1m7!3m6!1s0xb00133363777a7f:0x9c0abef105e63138!2sJCAC+Heating+and+Cooling!8m2!3d33.3683794!4d-86.8352685!16s%2Fg%2F11ckvg1dmb!3m7!1s0xb00133363777a7f:0x9c0abef105e63138!8m2!3d33.3683794!4d-86.8352685!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,https://www.facebook.com/people/
hendersonheatingandairllc,"Henderson Heating and Air LLC","+1 205-365-8182",,,,,33.3116221,-86.8198486,5.0,10,"https://search.google.com/local/reviews?placeid=ChIJl3WemK4niYgRK1DQuwB7zh0&q=hvac+contractor,+35226,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-4:30PM"", ""Tuesday"": ""8AM-4:30PM"", ""Wednesday"": ""8AM-4:30PM"", ""Thursday"": ""8AM-4:30PM"", ""Friday"": ""8AM-4:30PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",https://lh6.googleusercontent.com/-O1cO1NaTOEE/AAAAAAAAAAI/AAAAAAAAAAA/QFYeg0lgWII/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Henderson+Heating+and+Air+LLC/@33.3116221,-86.8198486,14z/data=!4m8!1m2!2m1!1sHenderson+Heating+and+Air+LLC!3m4!1s0x888927ae989e7597:0x1dce7b00bbd0502b!8m2!3d33.3116221!4d-86.8198486","https://www.google.com/maps/place/Henderson+Heating+and+Air+LLC/@33.3116221,-86.8198486,13.99z/data=!4m16!1m7!3m6!1s0x888927ae989e7597:0x1dce7b00bbd0502b!2sHenderson+Heating+and+Air+LLC!8m2!3d33.3116221!4d-86.8198486!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888927ae989e7597:0x1dce7b00bbd0502b!8m2!3d33.3116221!4d-86.8198486!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
optimistheatingandcoolingllc,"Optimist Heating and Cooling LLC","+1 205-542-3204","1007 Commerce Blvd",Pelham,35124,Alabama,33.3360994,-86.7895684,4.9,54,"https://search.google.com/local/reviews?placeid=ChIJvddtckAii2YRyn1BsfpJbx8&q=hvac+contractor,+35226,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-2wn76zjpy8g/AAAAAAAAAAI/AAAAAAAAAAA/iP20wX_n2SI/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Optimist+Heating+and+Cooling+LLC/@33.3360994,-86.7895684,14z/data=!4m8!1m2!2m1!1sOptimist+Heating+and+Cooling+LLC!3m4!1s0x668b2240726dd7bd:0x1f6f49fab1417dca!8m2!3d33.3360994!4d-86.7895684","https://www.google.com/maps/place/Optimist+Heating+and+Cooling+LLC/@33.3360994,-86.7895684,13.99z/data=!4m16!1m7!3m6!1s0x668b2240726dd7bd:0x1f6f49fab1417dca!2sOptimist+Heating+and+Cooling+LLC!8m2!3d33.3360994!4d-86.7895684!16s%2Fg%2F11ckvg1dmb!3m7!1s0x668b2240726dd7bd:0x1f6f49fab1417dca!8m2!3d33.3360994!4d-86.7895684!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",,
dunnshvacplumbingelectrical,"Dunn's HVAC, Plumbing & Electrical","+1 205-615-2373","120 Applegate Ct",Pelham,35124,Alabama,33.2741299,-86.7883999,4.9,1280,"https://search.google.com/local/reviews?placeid=ChIJoztEPNwliYgRLrdOI82neoY&q=hvac+contractor,+35226,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US","{""Monday"": ""8AM-7:30PM"", ""Tuesday"": ""8AM-7:30PM"", ""Wednesday"": ""8AM-7:30PM"", ""Thursday"": ""8AM-7:30PM"", ""Friday"": ""8AM-7:30PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",https://lh4.googleusercontent.com/-oDt9ooP8luI/AAAAAAAAAAI/AAAAAAAAAAA/midZSjcAUcY/s44-p-k-no-ns-nd/photo.jpg,"https://www.google.com/maps/place/Dunn%27s+HVAC%2C+Plumbing+%26+Electrical/@33.2741299,-86.7883999,14z/data=!4m8!1m2!2m1!1sDunn%27s+HVAC%2C+Plumbing+%26+Electrical!3m4!1s0x888925dc3c443ba3:0x867aa7cd234eb72e!8m2!3d33.2741299!4d-86.7883999","https://www.google.com/maps/place/Dunn%27s+HVAC%2C+Plumbing+%26+Electrical/@33.2741299,-86.7883999,13.99z/data=!4m16!1m7!3m6!1s0x888925dc3c443ba3:0x867aa7cd234eb72e!2sDunn%27s+HVAC%2C+Plumbing+%26+Electrical!8m2!3d33.2741299!4d-86.7883999!16s%2Fg%2F11ckvg1dmb!3m7!1s0x888925dc3c443ba3:0x867aa7cd234eb72e!8m2!3d33.2741299!4d-86.7883999!9m1!1b1!16s%2Fg%2F11ckvg1dmb?entry=ttu",marketing@calldunns.com,https://www.facebook.com/calldunns
